metric_version,scope_type,scope_id,market_count,market_id,archetype,loan_symbol,loan_address,collateral_symbol,collateral_address,metric,unit_symbol,unit_address,unit_decimals,post_checkpoint,post_timestamp_utc,baseline_observation_count,baseline_sum_base_units,baseline_mean_base_units,baseline_mean_native,campaign_end_base_units,campaign_end_native,campaign_peak_base_units,campaign_peak_native,campaign_peak_timestamp_utc,post_value_base_units,post_value_native,campaign_end_uplift_base_units,campaign_end_uplift_native,post_uplift_base_units,post_uplift_native,primary_applicability,primary_retained_uplift,peak_applicability,peak_retained_uplift
v1.0,exact_asset_group,0x4809010926aec940b550d34a46a52739f996d75d,2,,,,,wsrUSD,0x4809010926aec940b550d34a46a52739f996d75d,collateral_assets,wsrUSD,0x4809010926aec940b550d34a46a52739f996d75d,18,p180,2026-08-17T13:00:00Z,56,0,0,0,1264840438861854886397070,1264840.438861854886,3165376368055715337123840,3165376.368055715337,2026-01-29T13:00:00Z,496957293978319736179379,496957.293978319736,1264840438861854886397070,1264840.438861854886,496957293978319736179379,496957.293978319736,applicable,0.392901174496,applicable,0.156997853081
v1.0,exact_asset_group,0x51b0f6aed4a421f09d28a5ede1dcf460bcb54d30,2,,,,,siUSD,0x51b0f6aed4a421f09d28a5ede1dcf460bcb54d30,collateral_assets,siUSD,0x51b0f6aed4a421f09d28a5ede1dcf460bcb54d30,18,p30,2026-03-20T13:00:00Z,56,0,0,0,28266134035502172216320,28266.134035502172,28266134035502172216320,28266.134035502172,2026-02-07T13:00:00Z,47507876348502172216320,47507.876348502172,28266134035502172216320,28266.134035502172,47507876348502172216320,47507.876348502172,applicable,1.680734842934,applicable,1.680734842934
v1.0,exact_asset_group,0x51b0f6aed4a421f09d28a5ede1dcf460bcb54d30,2,,,,,siUSD,0x51b0f6aed4a421f09d28a5ede1dcf460bcb54d30,collateral_assets,siUSD,0x51b0f6aed4a421f09d28a5ede1dcf460bcb54d30,18,p90,2026-05-19T13:00:00Z,56,0,0,0,28266134035502172216320,28266.134035502172,28266134035502172216320,28266.134035502172,2026-02-07T13:00:00Z,119418196858502372216320,119418.196858502372,28266134035502172216320,28266.134035502172,119418196858502372216320,119418.196858502372,applicable,4.224779968443,applicable,4.224779968443
v1.0,exact_asset_group,0x51b0f6aed4a421f09d28a5ede1dcf460bcb54d30,2,,,,,siUSD,0x51b0f6aed4a421f09d28a5ede1dcf460bcb54d30,collateral_assets,siUSD,0x51b0f6aed4a421f09d28a5ede1dcf460bcb54d30,18,p180,2026-08-17T13:00:00Z,56,0,0,0,28266134035502172216320,28266.134035502172,28266134035502172216320,28266.134035502172,2026-02-07T13:00:00Z,1911769199674204704872,1911.769199674205,28266134035502172216320,28266.134035502172,1911769199674204704872,1911.769199674205,applicable,0.067634618773,applicable,0.067634618773
v1.0,exact_asset_group,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,1,,,,,GLV [WETH-USDC],0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,collateral_assets,GLV [WETH-USDC],0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,18,p30,2026-03-20T13:00:00Z,56,0,0,0,579903176566716016077807,579903.176566716016,1303964284703496252299562,1303964.284703496252,2025-10-22T13:00:00Z,166241750839820274542129,166241.750839820275,579903176566716016077807,579903.176566716016,166241750839820274542129,166241.750839820275,applicable,0.286671564422,applicable,0.127489497059
v1.0,exact_asset_group,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,1,,,,,GLV [WETH-USDC],0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,collateral_assets,GLV [WETH-USDC],0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,18,p90,2026-05-19T13:00:00Z,56,0,0,0,579903176566716016077807,579903.176566716016,1303964284703496252299562,1303964.284703496252,2025-10-22T13:00:00Z,38655182246922050925682,38655.182246922051,579903176566716016077807,579903.176566716016,38655182246922050925682,38655.182246922051,applicable,0.066657993625,applicable,0.029644356598
v1.0,exact_asset_group,0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,1,,,,,GLV [WETH-USDC],0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,collateral_assets,GLV [WETH-USDC],0x528a5bac7e746c9a509a1f4f6df58a03d44279f9,18,p180,2026-08-17T13:00:00Z,56,0,0,0,579903176566716016077807,579903.176566716016,1303964284703496252299562,1303964.284703496252,2025-10-22T13:00:00Z,28948623726511810148792,28948.62372651181,579903176566716016077807,579903.176566716016,28948623726511810148792,28948.62372651181,applicable,0.04991975367,applicable,0.02220047287
v1.0,exact_asset_group,0x5979d7b546e38e414f7e9822514be443a4800529,2,,,,,wstETH,0x5979d7b546e38e414f7e9822514be443a4800529,collateral_assets,wstETH,0x5979d7b546e38e414f7e9822514be443a4800529,18,p30,2026-03-20T13:00:00Z,56,4755141544657203913918,84913241868878641319.964285714286,84.913241868879,5927215195241547890693,5927.215195241548,7608761716038519443574,7608.761716038519,2026-01-12T13:00:00Z,7063941695574719026183,7063.941695574719,5842301953372669249373.035714285714,5842.301953372669,6979028453705840384863.035714285714,6979.02845370584,applicable,1.194568255699,applicable,0.927587587345
v1.0,exact_asset_group,0x5979d7b546e38e414f7e9822514be443a4800529,2,,,,,wstETH,0x5979d7b546e38e414f7e9822514be443a4800529,collateral_assets,wstETH,0x5979d7b546e38e414f7e9822514be443a4800529,18,p90,2026-05-19T13:00:00Z,56,4755141544657203913918,84913241868878641319.964285714286,84.913241868879,5927215195241547890693,5927.215195241548,7608761716038519443574,7608.761716038519,2026-01-12T13:00:00Z,5167502169216817189524,5167.502169216817,5842301953372669249373.035714285714,5842.301953372669,5082588927347938548204.035714285714,5082.588927347939,applicable,0.869963409614,applicable,0.675530474171
v1.0,exact_asset_group,0x5979d7b546e38e414f7e9822514be443a4800529,2,,,,,wstETH,0x5979d7b546e38e414f7e9822514be443a4800529,collateral_assets,wstETH,0x5979d7b546e38e414f7e9822514be443a4800529,18,p180,2026-08-17T13:00:00Z,56,4755141544657203913918,84913241868878641319.964285714286,84.913241868879,5927215195241547890693,5927.215195241548,7608761716038519443574,7608.761716038519,2026-01-12T13:00:00Z,1515827025414995820978,1515.827025414996,5842301953372669249373.035714285714,5842.301953372669,1430913783546117179658.035714285714,1430.913783546117,applicable,0.244922942184,applicable,0.190183758812
v1.0,exact_asset_group,0x5a791652f3b140d357df072d355a98ab754877d1,1,,,,,PT-thBILL-27NOV2025,0x5a791652f3b140d357df072d355a98ab754877d1,collateral_assets,PT-thBILL-27NOV2025,0x5a791652f3b140d357df072d355a98ab754877d1,6,p30,2026-03-20T13:00:00Z,56,0,0,0,16086807080,16086.80708,5187695555632,5187695.555632,2025-11-04T13:00:00Z,16086621071,16086.621071,16086807080,16086.80708,16086621071,16086.621071,applicable,0.999988437171,applicable,0.00310091849
v1.0,exact_asset_group,0x5a791652f3b140d357df072d355a98ab754877d1,1,,,,,PT-thBILL-27NOV2025,0x5a791652f3b140d357df072d355a98ab754877d1,collateral_assets,PT-thBILL-27NOV2025,0x5a791652f3b140d357df072d355a98ab754877d1,6,p90,2026-05-19T13:00:00Z,56,0,0,0,16086807080,16086.80708,5187695555632,5187695.555632,2025-11-04T13:00:00Z,15294474,15.294474,16086807080,16086.80708,15294474,15.294474,applicable,0.000950746405,applicable,0.000002948221
v1.0,exact_asset_group,0x5a791652f3b140d357df072d355a98ab754877d1,1,,,,,PT-thBILL-27NOV2025,0x5a791652f3b140d357df072d355a98ab754877d1,collateral_assets,PT-thBILL-27NOV2025,0x5a791652f3b140d357df072d355a98ab754877d1,6,p180,2026-08-17T13:00:00Z,56,0,0,0,16086807080,16086.80708,5187695555632,5187695.555632,2025-11-04T13:00:00Z,15294474,15.294474,16086807080,16086.80708,15294474,15.294474,applicable,0.000950746405,applicable,0.000002948221
v1.0,exact_asset_group,0x5b2c615e22272234aacf187632a0531ca1243279,3,,,,,PT-USDai-19FEB2026,0x5b2c615e22272234aacf187632a0531ca1243279,collateral_assets,PT-USDai-19FEB2026,0x5b2c615e22272234aacf187632a0531ca1243279,18,p30,2026-03-20T13:00:00Z,56,0,0,0,53058866227784604662011932,53058866.227784604662,54119715631523031799809504,54119715.6315230318,2026-02-15T13:00:00Z,10367128936050096046233,10367.128936050096,53058866227784604662011932,53058866.227784604662,10367128936050096046233,10367.128936050096,applicable,0.000195389191,applicable,0.000191559191
v1.0,exact_asset_group,0x5b2c615e22272234aacf187632a0531ca1243279,3,,,,,PT-USDai-19FEB2026,0x5b2c615e22272234aacf187632a0531ca1243279,collateral_assets,PT-USDai-19FEB2026,0x5b2c615e22272234aacf187632a0531ca1243279,18,p90,2026-05-19T13:00:00Z,56,0,0,0,53058866227784604662011932,53058866.227784604662,54119715631523031799809504,54119715.6315230318,2026-02-15T13:00:00Z,41489536336892917529,41.489536336893,53058866227784604662011932,53058866.227784604662,41489536336892917529,41.489536336893,applicable,0.000000781953,applicable,0.000000766625
v1.0,exact_asset_group,0x5b2c615e22272234aacf187632a0531ca1243279,3,,,,,PT-USDai-19FEB2026,0x5b2c615e22272234aacf187632a0531ca1243279,collateral_assets,PT-USDai-19FEB2026,0x5b2c615e22272234aacf187632a0531ca1243279,18,p180,2026-08-17T13:00:00Z,56,0,0,0,53058866227784604662011932,53058866.227784604662,54119715631523031799809504,54119715.6315230318,2026-02-15T13:00:00Z,21352597715398494710,21.352597715398,53058866227784604662011932,53058866.227784604662,21352597715398494710,21.352597715398,applicable,0.000000402432,applicable,0.000000394544
v1.0,exact_asset_group,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,1,,,,,USDe,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,collateral_assets,USDe,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,18,p30,2026-03-20T13:00:00Z,56,21054857674454582912,375979601329546123.428571428571,0.37597960133,40560479874469247037,40.560479874469,15045394352147931683071,15045.394352147932,2025-10-12T13:00:00Z,40560479874469247037,40.560479874469,40184500273139700913.571428571429,40.18450027314,40184500273139700913.571428571429,40.18450027314,applicable,1,applicable,0.002670950562
v1.0,exact_asset_group,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,1,,,,,USDe,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,collateral_assets,USDe,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,18,p90,2026-05-19T13:00:00Z,56,21054857674454582912,375979601329546123.428571428571,0.37597960133,40560479874469247037,40.560479874469,15045394352147931683071,15045.394352147932,2025-10-12T13:00:00Z,40560479874469247037,40.560479874469,40184500273139700913.571428571429,40.18450027314,40184500273139700913.571428571429,40.18450027314,applicable,1,applicable,0.002670950562
v1.0,exact_asset_group,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,1,,,,,USDe,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,collateral_assets,USDe,0x5d3a1ff2b6bab83b63cd9ad0787074081a52ef34,18,p180,2026-08-17T13:00:00Z,56,21054857674454582912,375979601329546123.428571428571,0.37597960133,40560479874469247037,40.560479874469,15045394352147931683071,15045.394352147932,2025-10-12T13:00:00Z,40560479874469247037,40.560479874469,40184500273139700913.571428571429,40.18450027314,40184500273139700913.571428571429,40.18450027314,applicable,1,applicable,0.002670950562
v1.0,exact_asset_group,0x66cfbd79257dc5217903a36293120282548e2254,3,,,,,wstUSR,0x66cfbd79257dc5217903a36293120282548e2254,collateral_assets,wstUSR,0x66cfbd79257dc5217903a36293120282548e2254,18,p30,2026-03-20T13:00:00Z,56,2500000000000000000,44642857142857142.857142857143,0.044642857143,502492919669114047556797,502492.919669114048,6239349751770871578747120,6239349.751770871579,2026-01-19T13:00:00Z,140664649320761555077,140.664649320762,502492875026256904699654.142857142857,502492.875026256905,140620006463618697934.142857142857,140.620006463619,applicable,0.000279844777,applicable,0.000022537606
v1.0,exact_asset_group,0x66cfbd79257dc5217903a36293120282548e2254,3,,,,,wstUSR,0x66cfbd79257dc5217903a36293120282548e2254,collateral_assets,wstUSR,0x66cfbd79257dc5217903a36293120282548e2254,18,p90,2026-05-19T13:00:00Z,56,2500000000000000000,44642857142857142.857142857143,0.044642857143,502492919669114047556797,502492.919669114048,6239349751770871578747120,6239349.751770871579,2026-01-19T13:00:00Z,268572473331965664057,268.572473331966,502492875026256904699654.142857142857,502492.875026256905,268527830474822806914.142857142857,268.527830474823,applicable,0.000534391319,applicable,0.000043037791
v1.0,exact_asset_group,0x66cfbd79257dc5217903a36293120282548e2254,3,,,,,wstUSR,0x66cfbd79257dc5217903a36293120282548e2254,collateral_assets,wstUSR,0x66cfbd79257dc5217903a36293120282548e2254,18,p180,2026-08-17T13:00:00Z,56,2500000000000000000,44642857142857142.857142857143,0.044642857143,502492919669114047556797,502492.919669114048,6239349751770871578747120,6239349.751770871579,2026-01-19T13:00:00Z,266131149460756962041,266.131149460757,502492875026256904699654.142857142857,502492.875026256905,266086506603614104898.142857142857,266.086506603614,applicable,0.000529532895,applicable,0.000042646513
v1.0,exact_asset_group,0x6eaf19b2fc24552925db245f9ff613157a7dbb4c,1,,,,,xUSD,0x6eaf19b2fc24552925db245f9ff613157a7dbb4c,collateral_assets,xUSD,0x6eaf19b2fc24552925db245f9ff613157a7dbb4c,6,p30,2026-03-20T13:00:00Z,56,0,0,0,644314812208,644314.812208,22833292849329,22833292.849329,2025-10-20T13:00:00Z,644314812208,644314.812208,644314812208,644314.812208,644314812208,644314.812208,applicable,1,applicable,0.02821821699
v1.0,exact_asset_group,0x6eaf19b2fc24552925db245f9ff613157a7dbb4c,1,,,,,xUSD,0x6eaf19b2fc24552925db245f9ff613157a7dbb4c,collateral_assets,xUSD,0x6eaf19b2fc24552925db245f9ff613157a7dbb4c,6,p90,2026-05-19T13:00:00Z,56,0,0,0,644314812208,644314.812208,22833292849329,22833292.849329,2025-10-20T13:00:00Z,644314812208,644314.812208,644314812208,644314.812208,644314812208,644314.812208,applicable,1,applicable,0.02821821699
v1.0,exact_asset_group,0x6eaf19b2fc24552925db245f9ff613157a7dbb4c,1,,,,,xUSD,0x6eaf19b2fc24552925db245f9ff613157a7dbb4c,collateral_assets,xUSD,0x6eaf19b2fc24552925db245f9ff613157a7dbb4c,6,p180,2026-08-17T13:00:00Z,56,0,0,0,644314812208,644314.812208,22833292849329,22833292.849329,2025-10-20T13:00:00Z,644314812208,644314.812208,644314812208,644314.812208,644314812208,644314.812208,applicable,1,applicable,0.02821821699
v1.0,exact_asset_group,0x70d95587d40a2caf56bd97485ab3eec10bee6336,1,,,,,GM,0x70d95587d40a2caf56bd97485ab3eec10bee6336,collateral_assets,GM,0x70d95587d40a2caf56bd97485ab3eec10bee6336,18,p30,2026-03-20T13:00:00Z,56,2000000000000000000,35714285714285714.285714285714,0.035714285714,113431617658814511683478,113431.617658814512,222098720708808199701943,222098.7207088082,2025-09-28T13:00:00Z,135075168500975196125850,135075.168500975196,113431581944528797397763.714285714286,113431.581944528797,135075132786689481840135.714285714286,135075.132786689482,applicable,1.190807096852,applicable,0.608176193344
v1.0,exact_asset_group,0x70d95587d40a2caf56bd97485ab3eec10bee6336,1,,,,,GM,0x70d95587d40a2caf56bd97485ab3eec10bee6336,collateral_assets,GM,0x70d95587d40a2caf56bd97485ab3eec10bee6336,18,p90,2026-05-19T13:00:00Z,56,2000000000000000000,35714285714285714.285714285714,0.035714285714,113431617658814511683478,113431.617658814512,222098720708808199701943,222098.7207088082,2025-09-28T13:00:00Z,17817025261637345517743,17817.025261637346,113431581944528797397763.714285714286,113431.581944528797,17816989547351631232028.714285714286,17816.989547351631,applicable,0.15707256517,applicable,0.08022104925
v1.0,exact_asset_group,0x70d95587d40a2caf56bd97485ab3eec10bee6336,1,,,,,GM,0x70d95587d40a2caf56bd97485ab3eec10bee6336,collateral_assets,GM,0x70d95587d40a2caf56bd97485ab3eec10bee6336,18,p180,2026-08-17T13:00:00Z,56,2000000000000000000,35714285714285714.285714285714,0.035714285714,113431617658814511683478,113431.617658814512,222098720708808199701943,222098.7207088082,2025-09-28T13:00:00Z,12249690678194015252073,12249.690678194015,113431581944528797397763.714285714286,113431.581944528797,12249654963908300966358.714285714286,12249.654963908301,applicable,0.107991573016,applicable,0.055154108473
v1.0,exact_asset_group,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1,,,,,WETH,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,collateral_assets,WETH,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,18,p30,2026-03-20T13:00:00Z,56,354336570231634780,6327438754136335.357142857143,0.006327438754,84038588280279821428,84.03858828028,230930830699236681093,230.930830699237,2025-12-26T13:00:00Z,87230767705607250044,87.230767705607,84032260841525685092.642857142857,84.032260841526,87224440266853113708.642857142857,87.224440266853,applicable,1.037987546608,applicable,0.377718427604
v1.0,exact_asset_group,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1,,,,,WETH,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,collateral_assets,WETH,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,18,p90,2026-05-19T13:00:00Z,56,354336570231634780,6327438754136335.357142857143,0.006327438754,84038588280279821428,84.03858828028,230930830699236681093,230.930830699237,2025-12-26T13:00:00Z,643105228628269945444,643.10522862827,84032260841525685092.642857142857,84.032260841526,643098901189515809108.642857142857,643.098901189516,applicable,7.653000106737,applicable,2.784888100264
v1.0,exact_asset_group,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,1,,,,,WETH,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,collateral_assets,WETH,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,18,p180,2026-08-17T13:00:00Z,56,354336570231634780,6327438754136335.357142857143,0.006327438754,84038588280279821428,84.03858828028,230930830699236681093,230.930830699237,2025-12-26T13:00:00Z,519948431455033911107,519.948431455034,84032260841525685092.642857142857,84.032260841526,519942104016279774771.642857142857,519.94210401628,applicable,6.187410630268,applicable,2.251567489266
v1.0,exact_asset_group,0x8b4ca42bb3b1d789859f106222cf7dc5eed48ccb,1,,,,,PT-USDai-20NOV2025,0x8b4ca42bb3b1d789859f106222cf7dc5eed48ccb,collateral_assets,PT-USDai-20NOV2025,0x8b4ca42bb3b1d789859f106222cf7dc5eed48ccb,18,p30,2026-03-20T13:00:00Z,56,0,0,0,209514220351023144890735,209514.220351023145,29259162902057237458949067,29259162.902057237459,2025-11-10T13:00:00Z,202615155402621611309432,202615.155402621611,209514220351023144890735,209514.220351023145,202615155402621611309432,202615.155402621611,applicable,0.967071137525,applicable,0.006924844572
v1.0,exact_asset_group,0x8b4ca42bb3b1d789859f106222cf7dc5eed48ccb,1,,,,,PT-USDai-20NOV2025,0x8b4ca42bb3b1d789859f106222cf7dc5eed48ccb,collateral_assets,PT-USDai-20NOV2025,0x8b4ca42bb3b1d789859f106222cf7dc5eed48ccb,18,p90,2026-05-19T13:00:00Z,56,0,0,0,209514220351023144890735,209514.220351023145,29259162902057237458949067,29259162.902057237459,2025-11-10T13:00:00Z,202615155402621611309432,202615.155402621611,209514220351023144890735,209514.220351023145,202615155402621611309432,202615.155402621611,applicable,0.967071137525,applicable,0.006924844572
v1.0,exact_asset_group,0x8b4ca42bb3b1d789859f106222cf7dc5eed48ccb,1,,,,,PT-USDai-20NOV2025,0x8b4ca42bb3b1d789859f106222cf7dc5eed48ccb,collateral_assets,PT-USDai-20NOV2025,0x8b4ca42bb3b1d789859f106222cf7dc5eed48ccb,18,p180,2026-08-17T13:00:00Z,56,0,0,0,209514220351023144890735,209514.220351023145,29259162902057237458949067,29259162.902057237459,2025-11-10T13:00:00Z,2722159887457298949217,2722.159887457299,209514220351023144890735,209514.220351023145,2722159887457298949217,2722.159887457299,applicable,0.012992721367,applicable,0.000093036151
v1.0,exact_asset_group,0x936f210d277bf489a3211cef9ab4bc47a7b69c96,2,,,,,PT-sUSDai-20NOV2025,0x936f210d277bf489a3211cef9ab4bc47a7b69c96,collateral_assets,PT-sUSDai-20NOV2025,0x936f210d277bf489a3211cef9ab4bc47a7b69c96,18,p30,2026-03-20T13:00:00Z,56,0,0,0,951321573736285507638,951.321573736286,17292521091531083053809257,17292521.091531083054,2025-11-09T13:00:00Z,114037351753354375944,114.037351753354,951321573736285507638,951.321573736286,114037351753354375944,114.037351753354,applicable,0.119872559292,applicable,0.000006594605
v1.0,exact_asset_group,0x936f210d277bf489a3211cef9ab4bc47a7b69c96,2,,,,,PT-sUSDai-20NOV2025,0x936f210d277bf489a3211cef9ab4bc47a7b69c96,collateral_assets,PT-sUSDai-20NOV2025,0x936f210d277bf489a3211cef9ab4bc47a7b69c96,18,p90,2026-05-19T13:00:00Z,56,0,0,0,951321573736285507638,951.321573736286,17292521091531083053809257,17292521.091531083054,2025-11-09T13:00:00Z,114037351753354375944,114.037351753354,951321573736285507638,951.321573736286,114037351753354375944,114.037351753354,applicable,0.119872559292,applicable,0.000006594605
v1.0,exact_asset_group,0x936f210d277bf489a3211cef9ab4bc47a7b69c96,2,,,,,PT-sUSDai-20NOV2025,0x936f210d277bf489a3211cef9ab4bc47a7b69c96,collateral_assets,PT-sUSDai-20NOV2025,0x936f210d277bf489a3211cef9ab4bc47a7b69c96,18,p180,2026-08-17T13:00:00Z,56,0,0,0,951321573736285507638,951.321573736286,17292521091531083053809257,17292521.091531083054,2025-11-09T13:00:00Z,114037351753354375944,114.037351753354,951321573736285507638,951.321573736286,114037351753354375944,114.037351753354,applicable,0.119872559292,applicable,0.000006594605
v1.0,exact_asset_group,0x940098b108fb7d0a7e374f6eded7760787464609,1,,,,,sUSDC,0x940098b108fb7d0a7e374f6eded7760787464609,collateral_assets,sUSDC,0x940098b108fb7d0a7e374f6eded7760787464609,18,p30,2026-03-20T13:00:00Z,56,1000000000000000000,17857142857142857.142857142857,0.017857142857,1000000000000000000,1,25025506796000000000000,25025.506796,2025-12-10T13:00:00Z,1000000000000000000,1,982142857142857142.857142857143,0.982142857143,982142857142857142.857142857143,0.982142857143,applicable,1,applicable,0.000039245701
v1.0,exact_asset_group,0x940098b108fb7d0a7e374f6eded7760787464609,1,,,,,sUSDC,0x940098b108fb7d0a7e374f6eded7760787464609,collateral_assets,sUSDC,0x940098b108fb7d0a7e374f6eded7760787464609,18,p90,2026-05-19T13:00:00Z,56,1000000000000000000,17857142857142857.142857142857,0.017857142857,1000000000000000000,1,25025506796000000000000,25025.506796,2025-12-10T13:00:00Z,1000000000000000000,1,982142857142857142.857142857143,0.982142857143,982142857142857142.857142857143,0.982142857143,applicable,1,applicable,0.000039245701
v1.0,exact_asset_group,0x940098b108fb7d0a7e374f6eded7760787464609,1,,,,,sUSDC,0x940098b108fb7d0a7e374f6eded7760787464609,collateral_assets,sUSDC,0x940098b108fb7d0a7e374f6eded7760787464609,18,p180,2026-08-17T13:00:00Z,56,1000000000000000000,17857142857142857.142857142857,0.017857142857,1000000000000000000,1,25025506796000000000000,25025.506796,2025-12-10T13:00:00Z,1000000000000000000,1,982142857142857142.857142857143,0.982142857143,982142857142857142.857142857143,0.982142857143,applicable,1,applicable,0.000039245701
v1.0,exact_asset_group,0x9b3924f9652cabf3db48b7b4c92e474c571b3ab4,1,,,,,PT-thBILL-19FEB2026,0x9b3924f9652cabf3db48b7b4c92e474c571b3ab4,collateral_assets,PT-thBILL-19FEB2026,0x9b3924f9652cabf3db48b7b4c92e474c571b3ab4,6,p30,2026-03-20T13:00:00Z,56,0,0,0,5042442401519,5042442.401519,8649942915921,8649942.915921,2026-01-08T13:00:00Z,3000,0.003,5042442401519,5042442.401519,3000,0.003,applicable,0.000000000595,applicable,0.000000000347
v1.0,exact_asset_group,0x9b3924f9652cabf3db48b7b4c92e474c571b3ab4,1,,,,,PT-thBILL-19FEB2026,0x9b3924f9652cabf3db48b7b4c92e474c571b3ab4,collateral_assets,PT-thBILL-19FEB2026,0x9b3924f9652cabf3db48b7b4c92e474c571b3ab4,6,p90,2026-05-19T13:00:00Z,56,0,0,0,5042442401519,5042442.401519,8649942915921,8649942.915921,2026-01-08T13:00:00Z,3000,0.003,5042442401519,5042442.401519,3000,0.003,applicable,0.000000000595,applicable,0.000000000347
v1.0,exact_asset_group,0x9b3924f9652cabf3db48b7b4c92e474c571b3ab4,1,,,,,PT-thBILL-19FEB2026,0x9b3924f9652cabf3db48b7b4c92e474c571b3ab4,collateral_assets,PT-thBILL-19FEB2026,0x9b3924f9652cabf3db48b7b4c92e474c571b3ab4,6,p180,2026-08-17T13:00:00Z,56,0,0,0,5042442401519,5042442.401519,8649942915921,8649942.915921,2026-01-08T13:00:00Z,3000,0.003,5042442401519,5042442.401519,3000,0.003,applicable,0.000000000595,applicable,0.000000000347
v1.0,exact_asset_group,0xddb46999f8891663a8f2828d25298f70416d7610,2,,,,,sUSDS,0xddb46999f8891663a8f2828d25298f70416d7610,collateral_assets,sUSDS,0xddb46999f8891663a8f2828d25298f70416d7610,18,p30,2026-03-20T13:00:00Z,56,129782484000000000000,2317544357142857142.857142857143,2.317544357143,265908379057626635673112,265908.379057626636,21614540761874640341256912,21614540.761874640341,2025-12-12T13:00:00Z,13755284290899344368783821,13755284.290899344369,265906061513269492815969.142857142857,265906.061513269493,13755281973354987225926678.142857142857,13755281.973354987226,applicable,51.72985487835,applicable,0.636390270779
v1.0,exact_asset_group,0xddb46999f8891663a8f2828d25298f70416d7610,2,,,,,sUSDS,0xddb46999f8891663a8f2828d25298f70416d7610,collateral_assets,sUSDS,0xddb46999f8891663a8f2828d25298f70416d7610,18,p90,2026-05-19T13:00:00Z,56,129782484000000000000,2317544357142857142.857142857143,2.317544357143,265908379057626635673112,265908.379057626636,21614540761874640341256912,21614540.761874640341,2025-12-12T13:00:00Z,5391158026777777132652313,5391158.026777777133,265906061513269492815969.142857142857,265906.061513269493,5391155709233419989795170.142857142857,5391155.70923341999,applicable,20.274662708147,applicable,0.249422661655
v1.0,exact_asset_group,0xddb46999f8891663a8f2828d25298f70416d7610,2,,,,,sUSDS,0xddb46999f8891663a8f2828d25298f70416d7610,collateral_assets,sUSDS,0xddb46999f8891663a8f2828d25298f70416d7610,18,p180,2026-08-17T13:00:00Z,56,129782484000000000000,2317544357142857142.857142857143,2.317544357143,265908379057626635673112,265908.379057626636,21614540761874640341256912,21614540.761874640341,2025-12-12T13:00:00Z,248827862930132007611248,248827.862930132008,265906061513269492815969.142857142857,265906.061513269493,248825545385774864754105.142857142857,248825.545385774865,applicable,0.93576484857,applicable,0.011511952755
v1.0,exact_asset_group,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,1,,,,,GLV [WBTC-USDC],0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,collateral_assets,GLV [WBTC-USDC],0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,18,p30,2026-03-20T13:00:00Z,56,0,0,0,231241944388215929821131,231241.94438821593,521788397154428074149396,521788.397154428074,2025-10-29T13:00:00Z,177781652670884736737496,177781.652670884737,231241944388215929821131,231241.94438821593,177781652670884736737496,177781.652670884737,applicable,0.7688123067,applicable,0.34071599453
v1.0,exact_asset_group,0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,1,,,,,GLV [WBTC-USDC],0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,collateral_assets,GLV [WBTC-USDC],0xdf03eed325b82bc1d4db8b49c30ecc9e05104b96,18,p90,2026-05-19T13:00:00Z,56,0,0,0,231241944388215929821131,231241.94438821593,521788397154428074149396,521788.397154428074,2025-10-29T13:00:00Z,13232967412351776109117,13232.967412351776,231241944388215929821131,231241.94438821593,13232967412351776109117,13232.967412351776,applicable,0.057225636324,applicable,0.025360792774
