metric_version,target_timestamp_utc,boundary_block,phase_role,population_type,population_id,market_count,metric,value_base_units,value_native,unit_symbol,unit_address
v1.0,2025-11-01T13:00:00Z,395675846,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,147278977365034,147278977.365034,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,167354049435460,167354049.43546,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,5058582813,5058.582813,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,7815766950,7815.76695,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,3000,3000,wallets,
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3620,3620,wallets,
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,8683740058,8683.740058,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,4701155824402115608,4.701155824402,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,63409627338413,63409627.338413,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,66637498545399,66637498.545399,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-02T13:00:00Z,396021793,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,145806047753048,145806047.753048,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,168290681345691,168290681.345691,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,5058601064,5058.601064,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,7816535317,7816.535317,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,3102,3102,wallets,
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3731,3731,wallets,
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,8684959197,8684.959197,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,4701155824402115608,4.701155824402,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,63301316846939,63301316.846939,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,66522704451681,66522704.451681,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-03T13:00:00Z,396367919,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,128924109174144,128924109.174144,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,137373911399744,137373911.399744,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,185893366,185.893366,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,7817711218,7817.711218,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,3122,3122,wallets,
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3750,3750,wallets,
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,2124762764,2124.762764,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,1152501125302437854,1.152501125302,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,52924306925161,52924306.925161,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,55296765882910,55296765.88291,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-04T13:00:00Z,396714016,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,96858842450850,96858842.45085,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,100642859766141,100642859.766141,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,832908863,832.908863,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,7667377694,7667.377694,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,3132,3132,wallets,
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3762,3762,wallets,
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,2065232868,2065.232868,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,1336038515420757941,1.336038515421,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,25206262699665,25206262.699665,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,26071372823608,26071372.823608,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-05T13:00:00Z,397060272,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,104776630956233,104776630.956233,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,117011741354647,117011741.354647,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,332900707,332.900707,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,7667379672,7667.379672,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,3053,3053,wallets,
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3683,3683,wallets,
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,2065625717,2065.625717,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,1336038515420757941,1.336038515421,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,17448877666918,17448877.666918,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,18318630743784,18318630.743784,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-06T13:00:00Z,397406280,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,98999768934179,98999768.934179,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,113415118135962,113415118.135962,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,332900733,332.900733,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,5558250408,5558.250408,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,2915,2915,wallets,
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3547,3547,wallets,
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,2066120499,2066.120499,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,1336038108491283804,1.336038108491,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,16609760800591,16609760.800591,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,17271665127739,17271665.127739,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-07T13:00:00Z,397752346,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,78836009021198,78836009.021198,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,118932240319053,118932240.319053,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,425919802,425.919802,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,3543653302,3543.653302,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,2809,2809,wallets,
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3442,3442,wallets,
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,2066466265,2066.466265,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,1336038108491283804,1.336038108491,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,16611926717383,16611926.717383,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,17271665127739,17271665.127739,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-08T13:00:00Z,398098517,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,79318820114464,79318820.114464,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,113794677712490,113794677.71249,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,509928206,509.928206,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,3543661706,3543.661706,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,2661,2661,wallets,
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3293,3293,wallets,
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,2066749244,2066.749244,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,1336038108491283804,1.336038108491,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,17656857251312,17656857.251312,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,18328530458328,18328530.458328,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-09T13:00:00Z,398444333,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,81098318233966,81098318.233966,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,115827248803832,115827248.803832,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,734228210,734.22821,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,3543685821,3543.685821,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,2536,2536,wallets,
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3168,3168,wallets,
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,2067009451,2067.009451,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,1336038108491283804,1.336038108491,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,23800458712815,23800458.712815,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,24899324098415,24899324.098415,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-10T13:00:00Z,398790346,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,92061736800451,92061736.800451,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,121975946524448,121975946.524448,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,754244961,754.244961,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,3544702572,3544.702572,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,2411,2411,wallets,
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,3043,3043,wallets,
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,2067233313,2067.233313,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,1336038108491283804,1.336038108491,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,30186628280833,30186628.280833,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,collateral_assets,31779658237292,31779658.237292,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,archetype_market,late_usdt0,1,borrowed_assets,0,0,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-11T13:00:00Z,399136482,campaign_snapshot,archetype_market,late_usdt0,1,collateral_assets,0,0,syrupUSDC,0x41ca7586cc1311807b4605fbb748a3b8862b42b5
v1.0,2025-11-12T13:00:00Z,399482381,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,borrowed_assets,90538572968135,90538572.968135,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-12T13:00:00Z,399482381,campaign_snapshot,exact_loan_asset_group,0xaf88d065e77c8cc2239327c5edb3a432268e5831,32,supplied_assets,127509011381622,127509011.381622,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-12T13:00:00Z,399482381,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,borrowed_assets,838258787,838.258787,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-12T13:00:00Z,399482381,campaign_snapshot,exact_loan_asset_group,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,13,supplied_assets,2005905809,2005.905809,USD₮0,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9
v1.0,2025-11-12T13:00:00Z,399482381,campaign_snapshot,fixed_program,45_markets,45,active_borrowers,2265,2265,wallets,
v1.0,2025-11-12T13:00:00Z,399482381,campaign_snapshot,fixed_program,45_markets,45,active_borrowers_shares_only,2898,2898,wallets,
v1.0,2025-11-12T13:00:00Z,399482381,campaign_snapshot,archetype_market,early_shared_usdc,1,borrowed_assets,2067472741,2067.472741,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
v1.0,2025-11-12T13:00:00Z,399482381,campaign_snapshot,archetype_market,early_shared_usdc,1,collateral_assets,1336038108491283804,1.336038108491,weETH,0x35751007a407ca6feffe80b3cb397736d2cf4dbe
v1.0,2025-11-12T13:00:00Z,399482381,campaign_snapshot,archetype_market,dedicated_syrupusdc,1,borrowed_assets,31566091685830,31566091.68583,USDC,0xaf88d065e77c8cc2239327c5edb3a432268e5831
